Window_End_Date,Strat_50_50_CAGR,Strat_50_50_MDD,Strat_15_15_70_CAGR,Strat_15_15_70_MDD,UPRO_CAGR,UPRO_MDD,SPY_CAGR,SPY_MDD
2009-03-20,0.05873680079558885,-0.9810618280289631,0.09026448137075604,-0.7694421673936134,0.05830080525451464,-0.9810621410111763,0.0808821158059938,-0.5585902025182381
2009-03-21,0.05890781760017405,-0.9810618583680396,0.09073939817067322,-0.7704628192327894,0.05830080525451464,-0.9810621410111763,0.0808821158059938,-0.5585902025182381
2009-03-22,0.06052660099166007,-0.9810616518311996,0.09143645730691197,-0.770192761240846,0.05830080525451464,-0.9810621410111763,0.0808821158059938,-0.5585902025182381
2009-03-23,0.06857201180436667,-0.9810619069614874,0.09529905265690575,-0.768092881728525,0.06675471281290668,-0.9810621410111763,0.08393448603550313,-0.5585902025182381
2009-03-26,0.07012644537578816,-0.9810619118335283,0.09511970027368233,-0.7729070853641293,0.06949542196656688,-0.9810621410111763,0.08490448728402855,-0.5585902025182381
2009-03-27,0.06692724733345679,-0.9810620385849512,0.09379955515768335,-0.7683933567611506,0.06889215042346364,-0.9810621410111763,0.08470795767979489,-0.5585902025182381
2009-03-28,0.06488578355531494,-0.9810610591495627,0.09323646371309313,-0.7651693833812117,0.06889215042346364,-0.9810621410111763,0.08470795767979489,-0.5585902025182381
2009-03-29,0.06519067250620836,-0.9810619773687986,0.09313141565804783,-0.7677172340633183,0.06889215042346364,-0.9810621410111763,0.08470795767979489,-0.5585902025182381
2009-03-30,0.06075895706973555,-0.981062115102102,0.09121967266210573,-0.7633172781798936,0.06382475209631666,-0.9810621410111763,0.0830486309616365,-0.5585902025182381
2009-04-02,0.06895541296793595,-0.9810619941829448,0.09909138595429123,-0.755238358749399,0.07147631239975127,-0.9810621410111763,0.08568923550497698,-0.5585902025182381
2009-04-03,0.07044534367395738,-0.9810616288079895,0.09760266854434829,-0.7627165208637092,0.07050332696178674,-0.9810621410111763,0.085351681075019,-0.5585902025182381
2009-04-04,0.07055298181412795,-0.9810612270401071,0.0965071706747751,-0.7667949990517442,0.07050332696178674,-0.9810621410111763,0.085351681075019,-0.5585902025182381
2009-04-05,0.07266177522614159,-0.9810621452075262,0.09889997431762865,-0.7659116766881621,0.07050332696178674,-0.9810621410111763,0.085351681075019,-0.5585902025182381
